date,league,home,away,neutral,full-home,full-away,half-home,half-away,corner-home,corner-away,redcard-home,redcard-away
20050101,JEC,東京綠茵,磐田山葉,0,2,1,1,0,-1,-1,1,0
20050226,JSC,橫濱水手,東京綠茵,0,2,2,0,0,-1,-1,0,0
20050305,JD1,名古屋八鯨,千葉市原,0,2,2,1,0,-1,-1,0,0
20050305,JD1,浦和紅鑽,鹿島鹿角,0,0,1,0,1,-1,-1,1,0
20050305,JD1,大阪飛腳,大宮松鼠,0,0,2,0,0,-1,-1,0,0
20050305,JD1,清水心跳,廣島三箭,0,1,1,0,0,-1,-1,0,0
20050305,JD1,大分三神,東京綠茵,0,1,2,0,2,-1,-1,1,0
20050305,JD1,橫濱水手,磐田山葉,0,0,1,0,0,-1,-1,0,0
20050305,JD1,FC東京,新潟天鵝,0,4,0,2,0,-1,-1,0,1
20050305,JD2,甲府風林,札幌岡薩多,0,2,2,-1,-1,-1,-1,0,0
20050305,JD2,湘南比馬,FC橫濱,0,2,0,-1,-1,-1,-1,0,0
20050305,JD2,群馬草津溫泉,山形山神,0,0,3,-1,-1,-1,-1,0,0
20050305,JD2,水戶蜀葵,京都不死鳥,0,2,3,-1,-1,-1,-1,0,0
20050305,JD2,仙台維加泰,德島漩渦,0,0,3,-1,-1,-1,-1,0,0
20050305,JD2,鳥棲砂岩,福岡黃蜂,0,1,1,-1,-1,-1,-1,0,0
20050306,JD1,神戶勝利船,大阪櫻花,0,3,1,1,0,-1,-1,0,0
20050306,JD1,柏雷素爾,川崎前鋒,0,1,1,0,0,-1,-1,0,0
20050312,JD1,大宮松鼠,神戶勝利船,0,1,1,0,1,-1,-1,1,0
20050312,JD1,東京綠茵,清水心跳,0,0,0,0,0,-1,-1,0,0
20050312,JD1,鹿島鹿角,大阪飛腳,0,2,2,0,1,-1,-1,0,0
20050312,JD1,川崎前鋒,浦和紅鑽,0,3,3,1,1,-1,-1,0,0
20050312,JD1,大阪櫻花,橫濱水手,0,2,3,2,1,-1,-1,0,0
20050312,JD1,廣島三箭,FC東京,0,0,0,0,0,-1,-1,1,0
20050312,JD1,千葉市原,柏雷素爾,0,2,2,1,1,-1,-1,0,0
20050312,JD2,德島漩渦,湘南比馬,0,2,3,-1,-1,-1,-1,0,0
20050312,JD2,FC橫濱,山形山神,0,1,1,-1,-1,-1,-1,0,0
20050312,JD2,福岡黃蜂,水戶蜀葵,0,4,1,-1,-1,-1,-1,0,0
20050312,JD2,甲府風林,仙台維加泰,0,1,1,-1,-1,-1,-1,0,0
20050312,JD2,京都不死鳥,群馬草津溫泉,0,3,0,-1,-1,-1,-1,0,0
20050313,JD1,新潟天鵝,大分三神,0,2,1,1,1,-1,-1,0,0
20050313,JD1,磐田山葉,名古屋八鯨,0,0,3,0,0,-1,-1,0,0
20050313,JD2,札幌岡薩多,鳥棲砂岩,0,0,1,-1,-1,-1,-1,0,0
20050319,JD2,群馬草津溫泉,札幌岡薩多,0,1,4,-1,-1,-1,-1,0,0
20050319,JD2,湘南比馬,京都不死鳥,0,1,2,-1,-1,-1,-1,0,0
20050319,JD2,山形山神,甲府風林,0,3,1,-1,-1,-1,-1,0,0
20050319,JD2,水戶蜀葵,德島漩渦,0,1,2,-1,-1,-1,-1,0,0
20050319,JD2,鳥棲砂岩,FC橫濱,0,0,0,-1,-1,-1,-1,0,0
20050319,JLC,清水心跳,鹿島鹿角,0,1,1,0,1,-1,-1,0,0
20050319,JLC,東京綠茵,川崎前鋒,0,4,4,0,4,-1,-1,0,0
20050319,JLC,大阪飛腳,廣島三箭,0,4,2,2,1,-1,-1,0,0
20050319,JLC,名古屋八鯨,大阪櫻花,0,1,2,0,1,-1,-1,0,0
20050319,JLC,大宮松鼠,新潟天鵝,0,2,0,2,0,-1,-1,0,0
20050319,JLC,大分三神,千葉市原,0,1,3,0,0,-1,-1,1,0
20050319,JLC,柏雷素爾,FC東京,0,3,1,2,1,-1,-1,0,0
20050319,JLC,神戶勝利船,浦和紅鑽,0,1,2,0,2,-1,-1,0,0
20050320,JD2,仙台維加泰,福岡黃蜂,0,0,2,-1,-1,-1,-1,0,0
20050326,JD2,札幌岡薩多,仙台維加泰,0,0,3,-1,-1,-1,-1,0,0
20050326,JD2,福岡黃蜂,湘南比馬,0,0,0,-1,-1,-1,-1,0,0
20050326,JD2,京都不死鳥,山形山神,0,2,1,-1,-1,-1,-1,0,0
20050326,JD2,德島漩渦,鳥棲砂岩,0,2,2,-1,-1,-1,-1,0,0
20050326,JD2,FC橫濱,群馬草津溫泉,0,1,0,-1,-1,-1,-1,0,0
20050326,JLC,大阪櫻花,清水心跳,0,0,2,0,1,-1,-1,0,0
20050326,JLC,川崎前鋒,大阪飛腳,0,2,2,1,1,-1,-1,0,0
20050326,JLC,廣島三箭,東京綠茵,0,0,1,0,1,-1,-1,0,0
20050326,JLC,浦和紅鑽,大宮松鼠,0,2,1,2,0,-1,-1,0,0
20050326,JLC,FC東京,大分三神,0,0,0,0,0,-1,-1,0,1
20050326,JLC,鹿島鹿角,名古屋八鯨,0,2,1,1,1,-1,-1,0,1
20050326,JLC,千葉市原,柏雷素爾,0,1,2,1,0,-1,-1,0,0
20050326,JLC,新潟天鵝,神戶勝利船,0,1,0,1,0,-1,-1,0,0
20050327,JD2,甲府風林,水戶蜀葵,0,4,1,-1,-1,-1,-1,0,0
20050402,JD1,橫濱水手,新潟天鵝,0,4,1,3,0,-1,-1,0,0
20050402,JD1,磐田山葉,清水心跳,0,1,1,0,1,-1,-1,0,0
20050402,JD1,柏雷素爾,鹿島鹿角,0,1,3,0,2,-1,-1,0,0
20050402,JD1,名古屋八鯨,廣島三箭,0,1,1,0,0,-1,-1,0,0
20050402,JD1,大宮松鼠,大阪櫻花,0,1,0,0,0,-1,-1,0,0
20050402,JD1,神戶勝利船,FC東京,0,1,2,0,2,-1,-1,0,0
20050402,JD1,大分三神,浦和紅鑽,0,1,0,0,0,-1,-1,0,2
20050402,JD2,湘南比馬,甲府風林,0,1,0,-1,-1,-1,-1,0,0
20050402,JD2,山形山神,福岡黃蜂,0,0,0,-1,-1,-1,-1,0,0
20050402,JD2,群馬草津溫泉,德島漩渦,0,2,0,-1,-1,-1,-1,0,0
20050402,JD2,鳥棲砂岩,京都不死鳥,0,2,3,-1,-1,-1,-1,0,0
20050402,JD2,仙台維加泰,FC橫濱,0,3,4,-1,-1,-1,-1,0,0
20050403,JD1,大阪飛腳,川崎前鋒,0,3,2,1,0,-1,-1,0,0
20050403,JD1,東京綠茵,千葉市原,0,2,2,2,2,-1,-1,0,0
20050403,JD2,水戶蜀葵,札幌岡薩多,0,2,0,-1,-1,-1,-1,0,0
20050409,JD1,千葉市原,大分三神,0,4,2,2,2,-1,-1,0,0
20050409,JD1,廣島三箭,鹿島鹿角,0,0,1,0,0,-1,-1,0,0
20050409,JD1,清水心跳,柏雷素爾,0,1,2,0,1,-1,-1,0,0
20050409,JD1,新潟天鵝,大宮松鼠,0,3,2,1,1,-1,-1,0,0
20050409,JD1,大阪櫻花,名古屋八鯨,0,1,0,1,0,-1,-1,0,0
20050409,JD1,浦和紅鑽,大阪飛腳,0,1,1,1,0,-1,-1,0,0
20050409,JD1,川崎前鋒,東京綠茵,0,1,0,0,0,-1,-1,0,0
20050409,JD2,札幌岡薩多,湘南比馬,0,0,0,-1,-1,-1,-1,0,0
20050409,JD2,德島漩渦,山形山神,0,1,1,-1,-1,-1,-1,0,0
20050409,JD2,FC橫濱,水戶蜀葵,0,0,0,-1,-1,-1,-1,0,0
20050409,JD2,甲府風林,鳥棲砂岩,0,3,1,-1,-1,-1,-1,0,0
20050409,JD2,福岡黃蜂,群馬草津溫泉,0,4,2,-1,-1,-1,-1,0,0
20050410,JD1,FC東京,磐田山葉,0,1,0,0,0,-1,-1,0,0
20050410,JD1,橫濱水手,神戶勝利船,0,1,1,1,0,-1,-1,0,1
20050410,JD2,京都不死鳥,仙台維加泰,0,1,0,-1,-1,-1,-1,0,0
20050413,JD1,大阪飛腳,新潟天鵝,0,1,1,1,0,-1,-1,0,1
20050413,JD1,磐田山葉,千葉市原,0,1,3,0,2,-1,-1,1,0
20050413,JD1,鹿島鹿角,大宮松鼠,0,2,0,1,0,-1,-1,0,0
20050413,JD1,柏雷素爾,橫濱水手,0,0,1,0,1,-1,-1,0,0
20050413,JD1,名古屋八鯨,FC東京,0,1,0,0,0,-1,-1,0,0
20050413,JD1,大分三神,大阪櫻花,0,1,2,1,0,-1,-1,0,0
20050413,JD1,東京綠茵,廣島三箭,0,1,4,0,1,-1,-1,1,0
20050413,JD1,浦和紅鑽,清水心跳,0,1,1,1,1,-1,-1,0,0
20050413,JD1,神戶勝利船,川崎前鋒,0,1,6,0,1,-1,-1,1,0
20050415,JD2,德島漩渦,甲府風林,0,1,1,-1,-1,-1,-1,0,0
20050416,JD1,大阪櫻花,柏雷素爾,0,1,1,1,1,-1,-1,0,1
20050416,JD1,千葉市原,鹿島鹿角,0,2,4,1,1,-1,-1,1,0
20050416,JD1,廣島三箭,神戶勝利船,0,2,0,2,0,-1,-1,0,0
20050416,JD1,清水心跳,大分三神,0,0,1,0,0,-1,-1,0,0
20050416,JD1,橫濱水手,大阪飛腳,0,2,2,1,1,-1,-1,0,0
20050416,JD1,FC東京,浦和紅鑽,0,0,2,0,0,-1,-1,0,0
20050416,JD1,新潟天鵝,磐田山葉,0,0,1,0,1,-1,-1,0,0
20050416,JD2,京都不死鳥,札幌岡薩多,0,0,0,-1,-1,-1,-1,0,0
20050416,JD2,山形山神,湘南比馬,0,1,1,-1,-1,-1,-1,0,0
20050416,JD2,水戶蜀葵,群馬草津溫泉,0,1,0,-1,-1,-1,-1,0,0
20050416,JD2,福岡黃蜂,FC橫濱,0,1,0,-1,-1,-1,-1,0,0
20050417,JD1,川崎前鋒,名古屋八鯨,0,0,2,0,1,-1,-1,0,0
20050417,JD1,大宮松鼠,東京綠茵,0,2,3,0,2,-1,-1,0,0
20050417,JD2,仙台維加泰,鳥棲砂岩,0,0,2,-1,-1,-1,-1,0,0
20050423,JD1,大阪飛腳,FC東京,0,5,3,0,1,-1,-1,0,0
20050423,JD1,大分三神,神戶勝利船,0,2,1,0,0,-1,-1,0,0
20050423,JD1,廣島三箭,川崎前鋒,0,2,1,1,0,-1,-1,0,0
20050423,JD1,清水心跳,千葉市原,0,2,1,0,0,-1,-1,0,0
20050423,JD1,浦和紅鑽,大阪櫻花,0,1,2,0,2,-1,-1,0,0
20050423,JD1,東京綠茵,新潟天鵝,0,2,2,1,1,-1,-1,0,0
20050423,JD1,柏雷素爾,名古屋八鯨,0,0,2,0,1,-1,-1,0,0
20050423,JD2,札幌岡薩多,福岡黃蜂,0,1,1,-1,-1,-1,-1,0,0
20050423,JD2,湘南比馬,水戶蜀葵,0,3,1,-1,-1,-1,-1,0,0
20050423,JD2,鳥棲砂岩,山形山神,0,0,2,-1,-1,-1,-1,0,0
20050423,JD2,FC橫濱,德島漩渦,0,1,1,-1,-1,-1,-1,0,0
20050423,JD2,甲府風林,京都不死鳥,0,0,3,-1,-1,-1,-1,0,0
20050423,JD2,群馬草津溫泉,仙台維加泰,0,0,2,-1,-1,-1,-1,0,0
20050424,JD1,橫濱水手,大宮松鼠,0,1,2,0,0,-1,-1,0,0
20050424,JD1,鹿島鹿角,磐田山葉,0,2,1,2,0,-1,-1,0,0
20050428,JD1,新潟天鵝,清水心跳,0,0,0,0,0,-1,-1,0,0
20050428,JD1,大阪櫻花,廣島三箭,0,1,1,0,1,-1,-1,0,0
20050428,JD1,FC東京,柏雷素爾,0,0,2,0,1,-1,-1,0,0
20050428,JD1,千葉市原,大阪飛腳,0,3,1,1,0,-1,-1,0,0
20050428,JD1,磐田山葉,浦和紅鑽,0,2,2,1,1,-1,-1,0,0
20050428,JD1,川崎前鋒,橫濱水手,0,2,1,1,0,-1,-1,0,0
20050428,JD1,名古屋八鯨,東京綠茵,0,5,4,4,2,-1,-1,0,0
20050428,JD1,大宮松鼠,大分三神,0,3,1,2,1,-1,-1,0,0
20050428,JD1,神戶勝利船,鹿島鹿角,0,0,2,0,1,-1,-1,0,0
20050430,JD2,德島漩渦,札幌岡薩多,0,1,1,-1,-1,-1,-1,0,0
20050430,JD2,仙台維加泰,湘南比馬,0,3,0,-1,-1,-1,-1,0,0
20050430,JD2,山形山神,水戶蜀葵,0,0,1,-1,-1,-1,-1,0,0
20050430,JD2,FC橫濱,甲府風林,0,1,3,-1,-1,-1,-1,0,0
20050430,JD2,群馬草津溫泉,鳥棲砂岩,0,0,2,-1,-1,-1,-1,0,0
20050430,JD2,福岡黃蜂,京都不死鳥,0,0,0,-1,-1,-1,-1,0,0
20050501,JD1,清水心跳,大宮松鼠,0,2,1,1,0,-1,-1,0,1
20050501,JD1,大阪飛腳,神戶勝利船,0,3,1,1,0,-1,-1,0,0
20050501,JD1,大分三神,FC東京,0,2,1,0,0,-1,-1,0,0
20050501,JD1,浦和紅鑽,名古屋八鯨,0,3,0,2,0,-1,-1,0,1
20050501,JD1,鹿島鹿角,大阪櫻花,0,0,1,0,1,-1,-1,0,0
20050501,JD1,川崎前鋒,千葉市原,0,1,0,0,0,-1,-1,0,0
20050501,JD1,柏雷素爾,磐田山葉,0,0,4,0,2,-1,-1,0,0
20050501,JD1,廣島三箭,新潟天鵝,0,5,0,2,0,-1,-1,0,0
20050501,JD1,東京綠茵,橫濱水手,0,1,1,1,0,-1,-1,0,0
20050503,JD2,京都不死鳥,德島漩渦,0,1,0,-1,-1,-1,-1,0,0
20050504,JD1,磐田山葉,大阪飛腳,0,2,1,1,1,-1,-1,0,0
20050504,JD1,橫濱水手,清水心跳,0,1,1,1,0,-1,-1,0,0
20050504,JD1,新潟天鵝,川崎前鋒,0,2,1,0,1,-1,-1,0,0
20050504,JD1,大阪櫻花,東京綠茵,0,0,0,0,0,-1,-1,0,0
20050504,JD1,FC東京,鹿島鹿角,0,0,2,0,2,-1,-1,0,0
20050504,JD1,千葉市原,廣島三箭,0,1,1,0,1,-1,-1,0,0
20050504,JD1,大宮松鼠,柏雷素爾,0,1,0,1,0,-1,-1,0,0
20050504,JD1,神戶勝利船,浦和紅鑽,0,0,1,0,1,-1,-1,0,0
20050504,JD1,名古屋八鯨,大分三神,0,0,0,0,0,-1,-1,0,0
20050504,JD2,札幌岡薩多,FC橫濱,0,1,0,-1,-1,-1,-1,0,0
20050504,JD2,湘南比馬,群馬草津溫泉,0,1,1,-1,-1,-1,-1,0,0
20050504,JD2,仙台維加泰,山形山神,0,0,1,-1,-1,-1,-1,0,0
20050504,JD2,水戶蜀葵,鳥棲砂岩,0,0,1,-1,-1,-1,-1,0,0
20050504,JD2,福岡黃蜂,甲府風林,0,0,1,-1,-1,-1,-1,0,0
20050507,JD2,山形山神,札幌岡薩多,0,3,0,-1,-1,-1,-1,0,0
20050507,JD2,水戶蜀葵,仙台維加泰,0,2,2,-1,-1,-1,-1,0,0
20050507,JD2,德島漩渦,福岡黃蜂,0,2,2,-1,-1,-1,-1,0,0
20050507,JD2,甲府風林,群馬草津溫泉,0,4,1,-1,-1,-1,-1,0,0
20050507,JD2,FC橫濱,京都不死鳥,0,1,2,-1,-1,-1,-1,0,0
20050508,JD1,大阪飛腳,名古屋八鯨,0,3,1,2,0,-1,-1,0,0
20050508,JD1,大分三神,川崎前鋒,0,1,0,0,0,-1,-1,0,0
20050508,JD1,浦和紅鑽,千葉市原,0,0,0,0,0,-1,-1,0,0
20050508,JD1,FC東京,大宮松鼠,0,3,3,2,1,-1,-1,0,0
20050508,JD1,鹿島鹿角,東京綠茵,0,2,1,1,0,-1,-1,0,1
20050508,JD1,柏雷素爾,新潟天鵝,0,0,0,0,0,-1,-1,0,0
20050508,JD1,廣島三箭,橫濱水手,0,0,1,0,0,-1,-1,0,0
20050508,JD1,清水心跳,大阪櫻花,0,1,1,1,0,-1,-1,0,0
20050508,JD1,神戶勝利船,磐田山葉,0,0,0,0,0,-1,-1,0,0
20050508,JD2,鳥棲砂岩,湘南比馬,0,0,0,-1,-1,-1,-1,0,0
20050514,JD1,新潟天鵝,鹿島鹿角,0,2,2,0,0,-1,-1,0,0
20050514,JD1,大阪櫻花,大阪飛腳,0,2,4,1,2,-1,-1,0,0
20050514,JD1,川崎前鋒,清水心跳,0,0,1,0,1,-1,-1,0,0
20050514,JD1,大宮松鼠,廣島三箭,0,0,1,0,0,-1,-1,0,0
20050514,JD1,東京綠茵,柏雷素爾,0,1,0,1,0,-1,-1,0,0
20050514,JD1,名古屋八鯨,神戶勝利船,0,0,2,0,1,-1,-1,0,0
20050514,JD1,千葉市原,FC東京,0,2,1,2,0,-1,-1,0,0
20050514,JD2,札幌岡薩多,水戶蜀葵,0,2,0,-1,-1,-1,-1,0,0
20050514,JD2,湘南比馬,德島漩渦,0,1,1,-1,-1,-1,-1,0,0
20050514,JD2,福岡黃蜂,山形山神,0,0,0,-1,-1,-1,-1,0,0
20050514,JD2,仙台維加泰,甲府風林,0,2,1,-1,-1,-1,-1,0,0
20050514,JD2,京都不死鳥,鳥棲砂岩,0,0,3,-1,-1,-1,-1,0,0
20050514,JD2,群馬草津溫泉,FC橫濱,0,1,1,-1,-1,-1,-1,0,0
20050515,JD1,磐田山葉,大分三神,0,2,1,1,0,-1,-1,0,0
20050515,JD1,橫濱水手,浦和紅鑽,0,0,1,0,0,-1,-1,0,0
20050521,JD2,湘南比馬,札幌岡薩多,0,0,3,-1,-1,-1,-1,0,0
20050521,JD2,甲府風林,山形山神,0,1,1,-1,-1,-1,-1,0,0
20050521,JD2,德島漩渦,水戶蜀葵,0,0,1,-1,-1,-1,-1,0,0
20050521,JD2,鳥棲砂岩,仙台維加泰,0,1,0,-1,-1,-1,-1,0,0
20050521,JD2,FC橫濱,福岡黃蜂,0,1,1,-1,-1,-1,-1,0,0
20050521,JD2,群馬草津溫泉,京都不死鳥,0,0,3,-1,-1,-1,-1,0,0
20050521,JLC,名古屋八鯨,清水心跳,0,0,3,0,2,-1,-1,0,0
20050521,JLC,廣島三箭,川崎前鋒,0,1,4,0,1,-1,-1,0,0
20050521,JLC,大阪飛腳,東京綠茵,0,5,3,2,0,-1,-1,0,0
20050521,JLC,鹿島鹿角,大阪櫻花,0,1,3,0,1,-1,-1,0,0
20050521,JLC,神戶勝利船,大宮松鼠,0,0,1,0,0,-1,-1,0,0
20050521,JLC,柏雷素爾,大分三神,0,0,1,0,0,-1,-1,0,0
20050521,JLC,FC東京,千葉市原,0,0,1,0,1,-1,-1,0,0
20050521,JLC,浦和紅鑽,新潟天鵝,0,2,1,1,0,-1,-1,0,0
20050527,JD2,水戶蜀葵,FC橫濱,0,2,2,-1,-1,-1,-1,0,0
20050528,JD2,札幌岡薩多,群馬草津溫泉,0,3,1,-1,-1,-1,-1,0,0
20050528,JD2,京都不死鳥,湘南比馬,0,2,1,-1,-1,-1,-1,0,0
20050528,JD2,山形山神,鳥棲砂岩,0,1,3,-1,-1,-1,-1,0,0
20050528,JD2,甲府風林,德島漩渦,0,5,0,-1,-1,-1,-1,0,0
20050528,JD2,福岡黃蜂,仙台維加泰,0,2,1,-1,-1,-1,-1,0,0
20050528,JLC,清水心跳,大阪櫻花,0,3,2,1,2,-1,-1,0,0
20050528,JLC,大阪飛腳,川崎前鋒,0,3,2,2,1,-1,-1,0,0
20050528,JLC,東京綠茵,廣島三箭,0,2,2,1,0,-1,-1,0,0
20050528,JLC,新潟天鵝,大宮松鼠,0,1,1,0,1,-1,-1,0,0
20050528,JLC,大分三神,FC東京,0,0,2,0,0,-1,-1,0,0
20050528,JLC,名古屋八鯨,鹿島鹿角,0,1,0,1,0,-1,-1,0,0
20050528,JLC,柏雷素爾,千葉市原,0,1,5,1,3,-1,-1,0,0
20050528,JLC,浦和紅鑽,神戶勝利船,0,1,0,0,0,-1,-1,0,0
20050603,JD2,德島漩渦,FC橫濱,0,2,0,-1,-1,-1,-1,0,0
20050604,JD2,仙台維加泰,札幌岡薩多,0,4,0,-1,-1,-1,-1,0,0
20050604,JD2,湘南比馬,福岡黃蜂,0,0,2,-1,-1,-1,-1,0,0
20050604,JD2,山形山神,京都不死鳥,0,1,3,-1,-1,-1,-1,0,0
20050604,JD2,群馬草津溫泉,水戶蜀葵,0,1,1,-1,-1,-1,-1,0,0
20050604,JD2,鳥棲砂岩,甲府風林,0,2,2,-1,-1,-1,-1,0,0
20050604,JLC,鹿島鹿角,清水心跳,0,3,3,3,1,-1,-1,0,0
20050604,JLC,川崎前鋒,東京綠茵,0,1,1,0,0,-1,-1,0,0
20050604,JLC,廣島三箭,大阪飛腳,0,2,1,1,1,-1,-1,0,0
20050604,JLC,大阪櫻花,名古屋八鯨,0,1,1,1,0,-1,-1,0,0
20050604,JLC,大宮松鼠,浦和紅鑽,0,1,3,0,3,-1,-1,1,0
20050604,JLC,千葉市原,大分三神,0,1,1,0,1,-1,-1,0,0
20050604,JLC,FC東京,柏雷素爾,0,0,0,0,0,-1,-1,0,0
20050604,JLC,神戶勝利船,新潟天鵝,0,0,1,0,1,-1,-1,0,0
20050611,JD2,札幌岡薩多,德島漩渦,0,0,0,-1,-1,-1,-1,0,0
20050611,JD2,甲府風林,湘南比馬,0,2,2,-1,-1,-1,-1,0,0
20050611,JD2,鳥棲砂岩,群馬草津溫泉,0,0,1,-1,-1,-1,-1,0,0
20050611,JD2,京都不死鳥,福岡黃蜂,0,3,2,-1,-1,-1,-1,0,0
20050611,JD2,FC橫濱,仙台維加泰,0,1,3,-1,-1,-1,-1,0,0
20050611,JLC,清水心跳,名古屋八鯨,0,0,1,0,1,-1,-1,1,0
20050611,JLC,川崎前鋒,廣島三箭,0,3,1,1,1,-1,-1,0,0
20050611,JLC,東京綠茵,大阪飛腳,0,1,2,0,1,-1,-1,0,0
20050611,JLC,大阪櫻花,鹿島鹿角,0,2,0,1,0,-1,-1,0,0
20050611,JLC,大宮松鼠,神戶勝利船,0,3,0,2,0,-1,-1,0,1
20050611,JLC,大分三神,柏雷素爾,0,0,0,0,0,-1,-1,0,0
20050611,JLC,千葉市原,FC東京,0,3,2,0,2,-1,-1,0,0
20050611,JLC,新潟天鵝,浦和紅鑽,0,3,0,3,0,-1,-1,0,1
20050612,JD2,水戶蜀葵,山形山神,0,1,2,-1,-1,-1,-1,0,0
20050618,JD2,福岡黃蜂,札幌岡薩多,0,0,3,-1,-1,-1,-1,0,0
20050618,JD2,湘南比馬,鳥棲砂岩,0,4,3,-1,-1,-1,-1,0,0
20050618,JD2,山形山神,FC橫濱,0,1,1,-1,-1,-1,-1,0,0
20050618,JD2,仙台維加泰,水戶蜀葵,0,1,0,-1,-1,-1,-1,0,0
20050618,JD2,德島漩渦,京都不死鳥,0,1,2,-1,-1,-1,-1,0,0
20050618,JD2,群馬草津溫泉,甲府風林,0,1,2,-1,-1,-1,-1,0,0
20050624,JD2,水戶蜀葵,福岡黃蜂,0,0,0,-1,-1,-1,-1,0,0
20050625,JD2,FC橫濱,札幌岡薩多,0,1,2,-1,-1,-1,-1,0,0
20050625,JD2,群馬草津溫泉,湘南比馬,0,1,0,-1,-1,-1,-1,0,0
20050625,JD2,山形山神,仙台維加泰,0,0,0,-1,-1,-1,-1,0,0
20050625,JD2,鳥棲砂岩,德島漩渦,0,1,1,-1,-1,-1,-1,0,0
20050625,JD2,京都不死鳥,甲府風林,0,3,2,-1,-1,-1,-1,0,0
20050702,JD1,FC東京,大阪櫻花,0,2,2,0,0,-1,-1,0,0
20050702,JD1,大阪飛腳,東京綠茵,0,7,1,1,0,-1,-1,0,0
20050702,JD1,磐田山葉,川崎前鋒,0,1,2,0,1,-1,-1,0,0
20050702,JD1,柏雷素爾,廣島三箭,0,1,1,0,1,-1,-1,0,0
20050702,JD1,名古屋八鯨,大宮松鼠,0,1,1,0,1,-1,-1,0,0
20050702,JD1,大分三神,橫濱水手,0,0,2,0,0,-1,-1,0,0
20050702,JD1,神戶勝利船,千葉市原,0,1,1,1,0,-1,-1,0,0
20050702,JD2,札幌岡薩多,山形山神,0,0,2,-1,-1,-1,-1,0,0
20050702,JD2,湘南比馬,仙台維加泰,0,1,0,-1,-1,-1,-1,0,0
20050702,JD2,鳥棲砂岩,水戶蜀葵,0,0,1,-1,-1,-1,-1,0,0
20050702,JD2,德島漩渦,群馬草津溫泉,0,2,1,-1,-1,-1,-1,0,0
20050702,JD2,甲府風林,福岡黃蜂,0,2,1,-1,-1,-1,-1,0,0
20050702,JD2,京都不死鳥,FC橫濱,0,1,0,-1,-1,-1,-1,0,0
20050703,JD1,鹿島鹿角,清水心跳,0,2,1,1,0,-1,-1,0,0
20050703,JD1,浦和紅鑽,新潟天鵝,0,2,1,0,1,-1,-1,0,1
20050706,JD1,新潟天鵝,神戶勝利船,0,3,2,1,1,-1,-1,0,0
20050706,JD1,大阪櫻花,千葉市原,0,2,0,0,0,-1,-1,1,0
20050706,JD1,柏雷素爾,大分三神,0,0,0,0,0,-1,-1,0,0
20050706,JD1,川崎前鋒,FC東京,0,0,0,0,0,-1,-1,1,0
20050706,JD1,大宮松鼠,磐田山葉,0,0,2,0,1,-1,-1,0,0
20050706,JD1,廣島三箭,大阪飛腳,0,1,2,0,0,-1,-1,0,0
20050706,JD1,清水心跳,名古屋八鯨,0,2,2,1,1,-1,-1,0,0
20050706,JD1,東京綠茵,浦和紅鑽,0,0,7,0,3,-1,-1,0,0
20050706,JD1,橫濱水手,鹿島鹿角,0,2,1,1,1,-1,-1,0,0
20050708,JD2,水戶蜀葵,湘南比馬,0,4,1,-1,-1,-1,-1,0,0
20050709,JD1,千葉市原,新潟天鵝,0,3,2,0,1,-1,-1,0,0
20050709,JD1,鹿島鹿角,川崎前鋒,0,2,0,0,0,-1,-1,0,0
20050709,JD1,FC東京,東京綠茵,0,0,0,0,0,-1,-1,0,1
20050709,JD1,磐田山葉,大阪櫻花,0,3,0,0,0,-1,-1,0,0
20050709,JD1,名古屋八鯨,橫濱水手,0,1,1,0,0,-1,-1,0,0
20050709,JD1,浦和紅鑽,大宮松鼠,0,1,2,1,2,-1,-1,0,0
20050709,JD1,神戶勝利船,清水心跳,0,0,3,0,2,-1,-1,0,0
20050709,JD2,札幌岡薩多,甲府風林,0,3,1,-1,-1,-1,-1,0,0
20050709,JD2,山形山神,群馬草津溫泉,0,1,1,-1,-1,-1,-1,0,0
20050709,JD2,福岡黃蜂,德島漩渦,0,3,1,-1,-1,-1,-1,0,0
20050709,JD2,FC橫濱,鳥棲砂岩,0,2,2,-1,-1,-1,-1,0,0
20050709,JD2,仙台維加泰,京都不死鳥,0,3,1,-1,-1,-1,-1,0,0
20050710,JD1,大阪飛腳,柏雷素爾,0,3,2,1,0,-1,-1,0,0
20050710,JD1,大分三神,廣島三箭,0,0,1,0,0,-1,-1,0,0
20050713,JD1,大阪櫻花,新潟天鵝,0,1,0,0,0,-1,-1,0,0
20050713,JD1,柏雷素爾,浦和紅鑽,0,3,0,0,0,-1,-1,0,0
20050713,JD1,名古屋八鯨,鹿島鹿角,0,3,0,1,0,-1,-1,0,1
20050713,JD1,大分三神,大阪飛腳,0,0,2,0,2,-1,-1,0,0
20050713,JD1,大宮松鼠,川崎前鋒,0,1,0,0,0,-1,-1,0,0
20050713,JD1,廣島三箭,磐田山葉,0,0,0,0,0,-1,-1,0,0
20050713,JD1,清水心跳,FC東京,0,0,1,0,0,-1,-1,0,0
20050713,JD1,東京綠茵,神戶勝利船,0,3,3,3,1,-1,-1,0,0
20050713,JD1,橫濱水手,千葉市原,0,2,1,0,0,-1,-1,0,0
20050713,JD2,鳥棲砂岩,札幌岡薩多,0,0,1,-1,-1,-1,-1,0,0
20050713,JD2,湘南比馬,山形山神,0,2,1,-1,-1,-1,-1,0,0
20050713,JD2,京都不死鳥,水戶蜀葵,0,1,1,-1,-1,-1,-1,0,0
